Respondent_ID,resident,fellow,facProf,DR,IR,otherPosition,longPosition,pracIR,countryTrain,IRtrain,Irgraduate,accredTrain,regionPracIR,countriesPracIR
114250626523,0,0,0,0,1,,Interventional Radiologist,1,South Africa,1,0,0,1,South Africa
114250612843,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa,1,0,0,1,South Africa
114250491140,0,0,0,0,1,,Interventional Radiologist,1,South Africa,1,0,0,1,South Africa
114250241829,0,0,0,1,0,,Diagnostic Radiologist,1,South Africa,0,0,1,1,South Africa
114250231154,0,0,0,0,1,,Interventional Radiologist,1,SA,1,0,,1,South Africa
114250231030,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Africa,1,0,0,1,South Africa
114250220790,0,0,0,0,1,,Interventional Radiologist,1,South Africa ,1,1,0,1,South Africa
114250223183,0,0,0,1,0,,Diagnostic Radiologist,0,South Africa ,0,0,1,1,South Africa
114250209866,0,0,0,0,1,,Interventional Radiologist,1,South Africa ,1,0,1,1,South Africa
114383404063,0,0,0,0,1,,Interventional Radiologist,1,south korea,1,1,1,2,South Korea
114380585614,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,대한민국,1,1,1,2,South Korea
114380493283,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Republic of Korea,1,1,0,2,South Korea
114378896146,0,0,1,0,0,,Faculty/Professor,1,Republic of korea,1,1,1,2,South Korea
114378905181,0,0,1,0,0,,Faculty/Professor,1,South Korea,1,1,1,2,South Korea
114378899240,0,0,0,0,1,,Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114378902357,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114378901018,0,0,0,0,1,,Interventional Radiologist,1,south korea,1,1,1,2,South Korea
114378899074,0,0,0,0,1,,Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114378895258,0,0,0,0,1,,Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114378894647,0,0,0,0,1,,Interventional Radiologist,1,South korea,1,,1,2,South Korea
114378893159,0,0,1,0,0,,Faculty/Professor,1,South Korea,1,1,1,2,South Korea
114378892630,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114378892245,0,0,0,0,1,,Interventional Radiologist,1,Republic of Korea,1,1,1,2,South Korea
114378888810,0,0,1,0,0,,Faculty/Professor,1,South Korea,1,1,1,2,South Korea
114293545249,0,0,0,0,1,,Interventional Radiologist,1,Republic of Korea,1,0,0,2,South Korea
114292195431,0,0,1,0,0,,Faculty/Professor,1,s.kores,1,1,0,2,South Korea
114292161248,0,0,1,0,0,,Faculty/Professor,1,South korea,1,1,1,2,South Korea
114292109509,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Korea,1,1,1,2,South Korea
114291244825,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114291220828,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Korea,1,1,1,2,South Korea
114291135107,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,South Korea,1,1,1,2,South Korea
114377788375,0,0,0,0,1,,Interventional Radiologist,1,Spain ,1,1,1,3,Spain
114377355516,0,0,0,0,1,,Interventional Radiologist,1,Spain,0,0,0,3,Spain
114374655899,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114373903574,0,0,0,0,1,,Interventional Radiologist,1,spain,1,1,1,3,Spain
114372699324,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372505065,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372498383,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,España,1,1,1,3,Spain
114372462336,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372453844,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372437540,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,1,3,Spain
114372387029,0,0,0,0,1,,Interventional Radiologist,1,Spain,0,0,0,3,Spain
114372371391,0,0,0,0,1,,Interventional Radiologist,1,Spain ,1,0,0,3,Spain
114372370515,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,1,0,3,Spain
114372356218,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,spain,1,0,1,3,Spain
114372347507,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,1,1,3,Spain
114372344180,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,1,0,3,Spain
114372339477,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,1,1,3,Spain
114372336354,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,1,3,Spain
114372336160,0,0,1,0,0,,Faculty/Professor,1,"Spain, USA",0,0,0,3,Spain
114372332692,0,0,0,0,1,,Interventional Radiologist,1,España,1,0,0,3,Spain
114372319352,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372316219,0,0,0,0,1,,Interventional Radiologist,1,SPAIN,0,1,0,3,Spain
114372307787,0,0,0,0,0,Retired interventional radiologist,Retired interventional radiologist,0,Spain,1,0,0,3,Spain
114372297031,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Spain,1,0,0,3,Spain
114372300213,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,1,1,3,Spain
114372297434,0,0,0,0,1,,Interventional Radiologist,1,Spain,1,0,0,3,Spain
114347821873,0,0,0,0,1,,Interventional Radiologist,1,Spain ,1,0,0,3,Spain
114329431960,0,0,0,0,1,,Interventional Radiologist,0,"Tenerife, Canary Island, Spain",1,1,1,3,Spain
114373944638,0,0,0,0,1,,Interventional Radiologist,1,Sweden,0,0,1,3,Sweden
114373382045,0,0,0,0,1,,Interventional Radiologist,1,Sweden,1,0,0,3,Sweden
114372712720,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Sweden,1,0,,3,Sweden
114372411193,0,0,0,0,1,,Interventional Radiologist,1,Sweden,1,0,0,3,Sweden
114372421886,0,0,0,0,1,,Interventional Radiologist,1,Sweden ,1,0,0,3,Sweden
114372404647,0,0,1,0,0,,Faculty/Professor,0,Sweden,1,1,0,3,Sweden
114372341859,0,0,0,0,1,,Interventional Radiologist,1,Sweden,1,0,0,3,Sweden
114372338044,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Sweden,1,0,0,3,Sweden
114372335151,0,1,0,1,0,,Fellow Diagnostic Radiologist,1,Sweden,1,0,1,3,Sweden
114372305114,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Sweden ,1,0,0,3,Sweden
114372300531,0,0,0,0,1,,Interventional Radiologist,1,Spain ,1,0,0,3,Sweden
114372300515,0,0,0,0,1,,Interventional Radiologist,1,Sweden ,1,0,1,3,Sweden
114384460108,0,0,0,0,1,,Interventional Radiologist,1,Italy,1,0,0,3,Switzerland
114383884296,0,0,0,0,1,,Interventional Radiologist,1,France,1,0,0,3,Switzerland
114374913907,0,0,0,0,1,,Interventional Radiologist,1,Switzerland,1,1,0,3,Switzerland
114374725330,0,0,0,0,1,,Interventional Radiologist,1,Germany ,1,0,0,3,Switzerland
114374655678,0,0,0,0,1,,Interventional Radiologist,1,Switzerland,1,1,1,3,Switzerland
114374018439,0,0,0,0,1,,Interventional Radiologist,1,Switzerland,1,0,0,3,Switzerland
114373919340,0,0,0,0,1,,Interventional Radiologist,1,Germany and US,1,1,0,3,Switzerland
114373787217,0,0,0,0,1,,Interventional Radiologist,1,Schweiz,1,1,0,3,Switzerland
114373593967,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,"USA, Switzerland",1,1,1,3,Switzerland
114373551191,0,0,0,0,1,,Interventional Radiologist,1,Italy,1,0,1,3,Switzerland
114372409505,0,0,0,0,1,,Interventional Radiologist,1,Switzerland,1,1,1,3,Switzerland
114372300568,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA,1,1,1,3,Switzerland
114347388832,0,0,1,0,0,,Faculty/Professor,1,"USA, Switzerland",1,1,1,3,Switzerland
114346397758,0,0,0,0,1,,Interventional Radiologist,,Switzerland and France,1,1,1,3,Switzerland
114346250087,0,0,0,0,1,,Interventional Radiologist,1,Switzerland,1,1,1,3,Switzerland
114346028104,0,0,1,0,0,,Faculty/Professor,1,France,1,0,0,3,Switzerland
114345409620,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,France,1,0,0,3,Switzerland
114266992786,0,0,0,0,0,Researcher,Researcher,0,Switzerland,0,0,0,3,Switzerland
114371290712,0,0,0,0,1,,Interventional Radiologist,1,Taiwan,1,1,1,2,Taiwan
114291484079,1,0,0,0,0,,Resident,1,Taiwan,1,1,1,2,Taiwan
114288297803,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Taiwan,1,1,1,2,Taiwan
114354332801,0,0,0,0,0,IR Technologist,IR Technologist,1,Tanzania ,0,0,0,1,Tanzania
114345570397,0,0,1,0,0,,Faculty/Professor,1,South Africa,1,0,0,1,Tanzania
114345448195,0,0,0,0,1,,Interventional Radiologist,1,Tanzania ,0,1,1,1,Tanzania
114344907729,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Tanzania
114344871265,0,0,0,0,1,,Interventional Radiologist,1,Tanzania ,0,1,1,1,Tanzania
114343371709,0,1,0,0,0,,Fellow,1,Tanzania,0,1,1,1,Tanzania
114342092538,0,0,0,0,1,,Interventional Radiologist,1,Tanzania ,0,1,1,1,Tanzania
114342086358,0,1,0,0,0,,Fellow,1,TANZANIA ,0,0,0,1,Tanzania
114342082709,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Tanzania
114342088928,0,1,0,1,0,,Fellow Diagnostic Radiologist,1,Tanzania,0,0,1,1,Tanzania
114278019311,0,0,0,0,1,,Interventional Radiologist,1,Tanzania,0,1,1,1,Tanzania
114262911361,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Tanzania ,0,1,1,1,Tanzania
114373688540,0,0,1,0,0,,Faculty/Professor,1,Thailand,1,1,1,2,Thailand
114293621068,0,0,0,0,1,Asst.Prof.,Interventional Radiologist Asst.Prof.,1,Thailand,1,1,1,2,Thailand
114293182016,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,"Thailand , USA",1,1,1,2,Thailand
114293180612,0,0,0,0,1,,Interventional Radiologist,1,Thailand,1,1,1,2,Thailand
114345588950,0,0,0,0,0,Interventional neuroradiologist ,Interventional neuroradiologist,1,Tunisia - France ,1,0,0,1,Tunisia
114375548713,0,0,1,0,0,,Faculty/Professor,1,turkey,1,1,0,3,Turkey
114373740870,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkey,1,1,1,3,Turkey
114373143085,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,0,1,2,Turkey
114373124940,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,0,0,2,Turkey
114372483201,1,0,0,0,0,,Resident,1,Turkey,1,1,0,3,Turkey
114372520598,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,0,1,2,Turkey
114372350346,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,1,0,3,Turkey
114372305711,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,0,0,3,Turkey
114372299205,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkiye,1,0,0,2,Turkey
114351877542,1,0,0,0,0,,Resident,1,Turkey ,1,0,1,3,Turkey
114344911512,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,3,Turkey
114347376029,0,0,0,0,1,breast,Interventional Radiologist breast,1,Diyarbakır,1,1,0,2,Turkey
114347274301,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkey ,1,1,1,2,Turkey
114347166984,0,0,1,0,0,,Faculty/Professor,1,Turkey,1,1,0,3,Turkey
114344956409,0,0,0,0,1,,Interventional Radiologist,1,İstanbul ,1,1,1,2,Turkey
114346318647,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkey,0,0,0,2,Turkey
114344985135,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Turkey,1,0,1,2,Turkey
114344974589,0,0,1,0,0,,Faculty/Professor,1,Turkey,1,1,1,2,Turkey
114344949295,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,1,0,3,Turkey
114344935024,0,0,0,0,1,,Interventional Radiologist,1,Turkey ,1,0,0,3,Turkey
114344936889,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,0,0,3,Turkey
114344935075,0,0,0,0,1,,Interventional Radiologist,1,Türkiye,0,1,1,3,Turkey
114344931899,0,0,0,0,1,,Interventional Radiologist,1,Turkiye,1,0,1,2,Turkey
114344913595,0,0,1,0,1,Own private clinic,Faculty/Professor Interventional Radiologist Own private clinic,1,Turkey,1,0,0,2,Turkey
114344909165,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkey,1,1,0,3,Turkey
114344898096,0,0,0,0,1,,Interventional Radiologist,1,Turkey ,1,0,0,3,Turkey
114344894678,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,1,0,2,Turkey
114344889707,0,0,0,0,1,,Interventional Radiologist,1,Turkey,1,1,0,3,Turkey
114344871032,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Turkey,1,1,0,2,Turkey
114344847848,0,0,0,0,1,,Interventional Radiologist,1,Türkiye,1,0,0,3,Turkey
114344903486,0,0,0,0,1,,Interventional Radiologist,1,Turkiye,1,0,1,3,Turkey
114344901799,0,0,0,0,1,,Interventional Radiologist,1,Turkiye,1,1,0,3,Turkey
114344907547,0,0,1,0,0,,Faculty/Professor,1,Türkiye,1,1,1,3,Turkey
114344869146,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Türkiye,1,0,0,3,Turkey
114344908277,0,0,0,0,1,,Interventional Radiologist,1,Türkiye ,1,0,1,3,Turkey
114345050109,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,Türkiye ,1,1,1,3,Turkey
114351596899,1,0,0,0,0,,Resident,0,Uganda,0,0,1,1,Uganda
114346044405,0,0,0,0,0,Medical imaging technologist,Medical imaging technologist,1,Tanzania,1,0,0,1,Uganda
114345525696,0,0,0,1,0,,Diagnostic Radiologist,0,Uganda ,1,0,1,1,Uganda
114345478694,0,0,0,1,0,,Diagnostic Radiologist,0,Uganda,1,0,1,1,Uganda
114342080507,0,0,0,1,0,,Diagnostic Radiologist,1,Uganda,1,0,1,1,Uganda
114263368818,0,0,0,1,0,,Diagnostic Radiologist,0,Uganda,1,0,0,1,Uganda
114263358296,0,0,0,1,0,,Diagnostic Radiologist,0,Uganda,1,0,,1,Uganda
114263304153,0,0,0,1,0,,Diagnostic Radiologist,1,Uganda ,1,0,1,1,Uganda
114263305622,0,0,0,1,0,,Diagnostic Radiologist,1,Uganda ,1,0,0,1,Uganda
114263253835,0,0,0,1,0,,Diagnostic Radiologist,0,Uganda ,1,0,1,1,Uganda
114263110238,0,0,1,0,0,,Faculty/Professor,0,Uganda ,1,0,1,1,Uganda
114261894398,0,0,0,1,0,,Diagnostic Radiologist,1,Uganda,1,0,1,1,Uganda
114380721510,1,0,0,0,0,,Resident,1,UAE,1,0,1,2,United Arab Emirates
114420951305,0,0,0,0,1,,Interventional Radiologist,1,UK.,1,1,1,3,United Kingdom
114392643228,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,1,1,3,United Kingdom
114378778299,0,0,0,0,1,,Interventional Radiologist,,UK,1,1,1,3,United Kingdom
114378724043,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,0,3,United Kingdom
114378380465,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,0,3,United Kingdom
114377333269,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,3,United Kingdom
114376724895,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114375838423,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114375642907,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114375095668,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,0,1,3,United Kingdom
114374352317,0,0,0,0,1,,Interventional Radiologist,1,UK,0,0,0,3,United Kingdom
114373859168,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,,UK,1,0,1,3,United Kingdom
114373862252,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,UK,1,1,0,3,United Kingdom
114373759292,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114373483487,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114373401150,0,0,0,0,1,,Interventional Radiologist,1,India,1,0,1,3,United Kingdom
114373246769,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Uk,1,1,1,3,United Kingdom
114373034156,0,0,0,0,1,,Interventional Radiologist,1,uk,1,0,1,3,United Kingdom
114373019669,0,0,0,0,1,,Interventional Radiologist,1,Uk,1,1,0,3,United Kingdom
114372633256,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,United Kingdom,1,0,0,3,United Kingdom
114372577030,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114372546513,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,0,3,United Kingdom
114372471707,0,0,0,0,1,,Interventional Radiologist,1,UK,1,0,1,3,United Kingdom
114372454586,0,0,0,0,1,,Interventional Radiologist,1,Uk,1,1,1,3,United Kingdom
114372454394,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,United Kingdom,1,1,1,3,United Kingdom
114372359377,0,0,0,0,1,,Interventional Radiologist,1,uk,1,1,1,3,United Kingdom
114372352324,0,1,0,0,0,,Fellow,1,Ireland,1,1,1,3,United Kingdom
114372335934,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,1,0,3,United Kingdom
114372347202,0,0,0,0,1,,Interventional Radiologist,1,Greece,1,1,0,3,United Kingdom
114372340533,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,1,1,3,United Kingdom
114372335423,0,0,1,1,1,Endoscopist within IR,Faculty/Professor Diagnostic Radiologist Interventional Radiologist Endoscopist within IR,1,United Kingdom,1,0,1,3,United Kingdom
114372324964,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,3,United Kingdom
114372301494,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,0,0,3,United Kingdom
114372297701,0,0,0,0,1,,Interventional Radiologist,1,United Kingdom,1,1,1,3,United Kingdom
114362590409,0,0,0,0,0,UK Radiology ST1 Registrar ,UK Radiology ST1 Registrar,0,UK,1,0,1,3,United Kingdom
114361949930,0,0,0,0,0,SHO ,SHO,0,UK ,0,0,0,3,United Kingdom
114361796567,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,0,3,United Kingdom
114361773022,0,1,0,0,0,,Fellow,1,UK,1,1,1,3,United Kingdom
114360846155,1,0,0,0,0,,Resident,1,UK,1,0,1,3,United Kingdom
114354632987,1,1,0,0,0,,Resident Fellow,1,United Kingdom,1,1,1,3,United Kingdom
114348733833,0,0,0,0,1,,Interventional Radiologist,1,Uk ,1,1,1,3,United Kingdom
114347553766,0,0,0,0,1,,Interventional Radiologist,1,Uk,1,1,1,3,United Kingdom
114347360773,1,0,0,0,0,,Resident,1,United Kingdom,1,0,1,3,United Kingdom
114346820700,0,0,0,0,1,,Interventional Radiologist,1,India,1,1,1,3,United Kingdom
114346103683,1,0,0,0,0,,Resident,1,United Kingdom ,1,1,1,3,United Kingdom
114346003212,0,0,0,0,1,,Interventional Radiologist,1,India,1,1,1,3,United Kingdom
114345477405,0,0,0,0,1,,Interventional Radiologist,1,India and UK ,0,1,1,3,United Kingdom
114345472053,0,0,0,0,1,,Interventional Radiologist,1,India,0,1,1,3,United Kingdom
114345402532,0,0,0,0,1,,Interventional Radiologist,1,India,0,0,1,3,United Kingdom
114344328258,0,0,0,0,1,,Interventional Radiologist,1,"GREECE, UK",1,1,1,3,United Kingdom
114293179439,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,3,United Kingdom
114264313537,1,0,0,0,0,,Resident,1,England,1,1,1,3,United Kingdom
114262973020,0,0,0,0,1,,Interventional Radiologist,1,UK,1,1,1,3,United Kingdom
114261027603,1,0,0,0,0,,Resident,1,United Kingdom,1,1,1,3,United Kingdom
114380933739,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114380118974,0,0,0,0,1,,Interventional Radiologist,1,United States of America,1,1,1,4,United States of America
114379426949,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114379029317,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,4,United States of America
114378856151,0,1,0,0,1,,Fellow Interventional Radiologist,1,USA,1,1,1,4,United States of America
114378739099,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,0,USA,1,1,1,4,United States of America
114378684629,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378691473,0,0,0,0,1,,Interventional Radiologist,1,usa,1,1,1,4,United States of America
114378672622,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378670425,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,4,United States of America
114378667081,0,0,0,0,0,Retired IR professor ,Retired IR professor,0,United States,0,0,1,4,United States of America
114378664423,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,4,United States of America
114378662978,1,0,0,0,1,,Resident Interventional Radiologist,1,USA,1,0,1,4,United States of America
114378659346,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378653930,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378636825,0,0,1,0,0,,Faculty/Professor,1,United States,1,1,1,4,United States of America
114378628575,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378624276,0,0,0,0,1,,Interventional Radiologist,1,US ,1,1,1,4,United States of America
114378624186,1,0,0,0,0,,Resident,0,USA,1,0,1,4,United States of America
114378617892,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378604676,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378602988,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114378593670,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114378589074,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114378584563,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,4,United States of America
114378574766,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114378569782,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114378561861,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,,4,United States of America
114368402181,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,Egypt and USA ,1,1,1,4,United States of America
114366320305,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114363087470,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114361986747,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA ,1,1,1,4,United States of America
114360518148,1,0,0,0,0,,Resident,0,United States,1,0,1,4,United States of America
114358480472,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114358474245,1,0,0,0,0,,Resident,1,US,1,1,1,4,United States of America
114358095797,1,0,0,0,0,,Resident,1,USA,1,1,1,4,United States of America
114356497100,1,0,0,0,0,,Resident,1,USA,1,1,1,4,United States of America
114355146390,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114354958947,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114354761606,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114354643432,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA,1,1,1,4,United States of America
114354555852,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,United States,1,1,1,4,United States of America
114354541747,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA,1,1,1,4,United States of America
114354206195,0,0,0,0,1,,Interventional Radiologist,1,Usa,1,1,1,4,United States of America
114354182452,1,0,0,0,0,,Resident,1,USA,1,1,1,4,United States of America
114354094826,0,0,1,0,0,,Faculty/Professor,1,US,0,1,1,4,United States of America
114354059467,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA and India,1,1,1,4,United States of America
114354050845,0,0,1,0,0,,Faculty/Professor,1,United States,1,1,1,4,United States of America
114354052298,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA,1,1,1,4,United States of America
114354049589,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,USA,0,1,1,4,United States of America
114353212157,0,1,0,0,0,,Fellow,1,"Qatar, United States of America ",1,1,1,4,United States of America
114352001667,1,0,0,0,0,Independent IR Resident (PGY-6),Resident Independent IR Resident (PGY-6),1,USA,1,1,1,4,United States of America
114351914691,0,1,0,0,0,,Fellow,1,US,1,1,1,4,United States of America
114349046976,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114348059245,1,0,0,0,0,,Resident,1,Usa,1,1,1,4,United States of America
114347603372,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114346662768,0,0,0,0,1,,Interventional Radiologist,0,United States,1,0,1,4,United States of America
114346645602,0,0,1,0,0,,Faculty/Professor,1,Usa,1,1,1,4,United States of America
114346556929,0,0,0,0,1,,Interventional Radiologist,1,US,1,1,1,4,United States of America
114346250683,0,0,1,0,0,,Faculty/Professor,1,usa,1,1,1,4,United States of America
114346183149,0,0,0,1,1,,Diagnostic Radiologist Interventional Radiologist,1,USA,1,0,1,4,United States of America
114346064355,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114345866414,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114345644217,0,1,0,0,0,,Fellow,1,USA,1,1,1,4,United States of America
114345580288,0,0,0,0,0,Interventional Radiology Technologist,Interventional Radiology Technologist,1,USA,1,0,1,4,United States of America
114345554658,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,USA,1,1,1,4,United States of America
114345523515,0,0,1,1,1,,Faculty/Professor Diagnostic Radiologist Interventional Radiologist,1,United States,1,1,1,4,United States of America
114345523019,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114345517319,0,0,0,0,1,,Interventional Radiologist,1,Usa,1,1,1,4,United States of America
114345506482,0,0,0,0,1,,Interventional Radiologist,1,Usa,1,1,1,4,United States of America
114345503955,1,0,0,0,0,,Resident,1,USA,1,1,1,4,United States of America
114345424619,0,1,0,0,0,,Fellow,0,India,1,0,1,4,United States of America
114345360999,0,0,1,0,0,,Faculty/Professor,1,USA,1,1,1,4,United States of America
114345339609,0,0,0,0,1,,Interventional Radiologist,1,Us,1,1,1,4,United States of America
114345259187,0,0,0,0,1,,Interventional Radiologist,1,United States,1,1,1,4,United States of America
114344580961,0,0,0,0,1,,Interventional Radiologist,1,USA,1,1,1,4,United States of America
114345217826,0,0,1,0,1,,Faculty/Professor Interventional Radiologist,1,Mexico,1,1,1,4,United States of America
